episode,step,x,z,evaded
8,21,-645.0166,-255.0058,True
8,21,-586.3411,-252.0059,False
8,22,-535.9261,-246.9581,False
8,23,-446.4824,-236.4845,False
8,24,-390.3189,-229.9061,False
8,25,-311.2757,-220.6487,False
8,26,-250.9514,-213.5797,False
8,27,-190.627,-206.5094,False
8,28,-130.307,-199.4404,False
8,29,-45.02232,-189.4458,False
8,30,23.6205,-181.4016,False
8,31,92.26195,-173.3574,False
8,32,150.5048,-166.5319,False
8,33,233.7077,-156.7812,False
8,34,302.3524,-148.7365,False
8,35,370.9956,-140.6922,False
8,36,439.6372,-132.6482,False
8,37,512.441,-124.1157,False
8,38,579.0065,-116.3149,False
8,39,655.9677,-107.2958,True
8,39,613.0144,-62.41854,False
8,40,687.0712,-39.67815,True
8,40,660.0419,3.678548,True
8,40,605.7879,12.72363,False
8,41,590.6079,84.4326,False
8,42,626.4122,128.7153,True
8,42,586.2922,143.8594,False
8,43,632.7131,206.6274,True
8,43,579.7449,209.7757,False
8,44,630.1105,270.6447,True
8,44,582.153,280.8964,False
8,45,636.067,326.7474,True
8,45,590.1119,355.0698,True
8,45,549.672,323.4358,True
8,45,634.6121,277.4928,True
8,45,505.7522,294.2141,False
8,46,518.214,365.4902,True
8,46,473.7969,349.3679,False
8,47,491.4056,418.2079,True
8,47,437.8075,410.7112,False
8,48,463.7846,472.8995,False
8,49,494.3444,548.647,True
8,49,443.0589,533.895,False
8,50,465.0963,619.0433,False
8,51,487.8196,675.3687,True
8,51,431.0353,675.0518,True
8,51,515.7536,634.1617,True
8,51,410.3734,628.9031,False
8,52,422.7746,698.1303,True
8,52,375.4486,697.3893,True
8,52,341.463,651.5772,True
8,52,352.0273,596.5519,False
8,53,312.6382,652.2804,True
8,53,371.9978,527.639,False
8,54,396.2209,467.4043,False
8,55,418.8811,411.0567,False
8,56,400.3187,335.1852,False
8,57,372.4524,265.1273,False
8,58,350.7787,210.6396,False
8,59,318.2675,128.9063,False
8,60,291.95,62.74425,False
8,61,266.405,-1.475984,False
8,62,240.0872,-67.63927,False
8,63,213.7692,-133.8029,False
8,64,191.3216,-190.2365,False
8,65,165.0049,-256.3968,False
8,66,136.3639,-328.4007,False
8,67,112.3674,-388.7294,False
8,68,86.82507,-452.9434,False
8,69,60.50515,-519.1118,False
8,70,-6.370506,-544.5667,False
8,71,-76.5303,-572.1709,False
8,72,-129.1526,-592.8723,False
8,73,-203.2118,-622.0052,False
8,74,-273.38,-649.6043,True
8,74,-229.2799,-681.9764,True
8,74,-275.7285,-598.5087,False
8,75,-317.8735,-626.6699,True
8,75,-288.429,-663.4479,True
8,75,-330.9857,-586.4667,False
8,76,-384.3922,-627.1924,True
8,76,-332.1351,-651.4483,True
8,76,-395.1294,-573.7125,True
8,76,-368.61,-531.0826,False
8,77,-420.7708,-570.5449,True
8,77,-451.0952,-520.4186,True
8,77,-430.2068,-463.9413,False
8,78,-495.3984,-461.5895,True
8,78,-477.1873,-515.2565,True
8,78,-475.1727,-418.4705,False
8,79,-542.489,-417.8979,False
8,80,-601.0999,-472.5442,True
8,80,-617.2507,-419.8735,True
8,80,-551.8533,-489.3244,True
8,80,-585.0861,-378.9807,False
8,81,-662.0171,-379.3005,True
8,81,-638.6364,-431.6393,True
8,81,-653.5941,-333.1082,True
8,81,-610.8069,-297.1954,False
8,82,-675.1891,-311.7635,True
8,82,-677.6494,-272.2659,True
8,82,-636.0677,-253.5892,True
8,82,-594.5571,-244.7651,False
8,83,-529.3318,-206.8541,False
8,84,-501.92,-278.2914,False
8,85,-447.5437,-295.2022,False
8,86,-365.9398,-321.9141,False
8,87,-310.9546,-286.6528,False
8,88,-246.9652,-246.7729,False
8,89,-188.3101,-210.2172,False
8,90,-131.4351,-174.7711,False
8,91,-65.67154,-133.7835,False
8,92,-8.796257,-98.33574,False
8,93,46.30041,-63.99415,False
8,94,108.5063,-25.22171,False
8,95,163.601,9.119275,False
8,96,211.5868,39.0299,False
8,97,275.5695,78.91216,False
8,98,351.9953,126.5503,False
8,99,408.8678,162.0025,False
8,100,417.7111,230.9469,False
8,101,474.3234,267.5042,False
8,102,544.1378,313.8055,False
8,103,555.6533,386.5529,True
8,103,609.1868,359.8575,True
8,103,624.9541,300.3792,False
8,104,642.9644,355.0893,True
8,104,678.8944,337.9453,True
8,104,669.9163,276.3028,True
8,104,646.7529,225.727,True
8,104,597.7159,237.3849,False
8,105,646.2586,209.4542,True
